EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
1232,12,Master,Other,Other,,,4/28/19,Male,3,Married,1,2,2,5,49400,0,Monthly,40,1991
1233,6,Bachelor,Finance,Marketing,,,10/9/15,Male,3,Married,1,14,3,12,50300,1,Monthly,40,1983
1234,9,Master,Finance,Accounting,3/8/19,Fired,8/9/12,Male,3,Married,0,8,44,48,75900,1,No travel,40,1990
1235,3,Master,Marketing,Marketing,8/23/19,Retired,11/3/05,Female,2,Single,,14,1,2,45800,3,None,40,1980
1236,6,Associate,Business,Other,,,12/22/16,Male,1,Married,1,5,15,26,44600,2,None,40,1988
1237,7,Bachelor,Marketing,Information Technology,,,4/9/15,Female,3,Married,1,11,2,8,73700,1,None,40,1987
1238,3,Master,Other,Other,,,2/19/15,Female,3,Married,0,5,1,2,54000,1,None,40,1992
1239,8,Master,Finance,Other,8/29/19,Retired,1/21/06,Female,2,Married,,15,8,25,66000,2,Monthly,40,1980
1240,7,Bachelor,Finance,Other,5/31/19,Retired,7/6/93,Male,3,Married,,29,2,6,109800,2,Weekly,40,1964
1241,8,Doctor,Finance,Human Resources,1/10/19,Went to another company,1/13/11,Female,4,Single,1,23,4,9,92500,2,Less than monthly,40,1973
1242,11,Master,Marketing,Information Technology,10/31/19,Fired,11/10/10,Female,4,Married,2,34,2,3,160000,1,Monthly,40,1961
1243,11,Bachelor,Business,Other,7/2/19,Fired,1/10/19,Male,1,Divorced,2,9,3,5,50200,1,Weekly,40,1987
1244,9,Associate,Business,Other,,,7/17/17,Female,2,Married,4,15,1,1,66000,2,weekly,40,1979
1245,12,Bachelor,Computer Science,Accounting,,,9/13/15,Female,1,Single,2,9,1,5,64600,1,Monthly,40,1988
1246,7,Master,Computer Science,Human Resources,,,12/13/14,Male,3,Married,1,15,1,3,66400,1,Weekly,40,1980
1247,1,Master,Other,Other,12/13/19,Went to another company,12/21/16,Male,3,Married,2,17,6,17,77000,0,Monthly,40,1979
1248,12,Associate,Other,Other,7/26/19,Went to another company,6/21/18,Male,1,Single,7,24,2,6,78300,1,weekly,40,1970
1249,12,Bachelor,Marketing,Other,4/23/19,Went to another company,11/18/15,Female,2,Married,2,20,3,10,76500,3,None,40,1978
1250,12,Master,Finance,Accounting,,,10/17/14,Female,5,Single,4,36,1,7,210000,3,Weekly,40,1961
1251,16,Bachelor,Marketing,Human Resources,,,6/21/18,Male,1,Married,1,11,16,41,48700,2,Less than monthly,40,1984
1252,14,Bachelor,Life Sciences,Marketing,,,12/23/16,Female,1,Married,0,4,6,10,31000,1,Weekly,40,1994
1253,10,Below College,,Accounting,,,1/20/19,Male,1,Married,1,9,1,4,64600,3,Monthly,40,1985
1254,7,Bachelor,Finance,Accounting,,,9/3/13,Male,1,Married,2,17,1,4,81800,3,None,40,1979
1255,14,Master,Computer Science,Marketing,7/16/19,Went to another company,2/23/12,Female,4,Single,5,37,4,17,109300,1,None,40,1961
1256,11,Master,Finance,Other,1/18/19,Retired,7/16/97,Female,4,Single,,26,10,21,110500,0,monthly,40,1968
1257,11,Bachelor,Other,Other,,,6/12/15,Female,3,Single,3,17,1,3,77000,3,Monthly,40,1979
1258,15,Bachelor,Computer Science,Other,,,7/27/14,Male,1,Married,1,9,2,4,50200,1,No travel,40,1986
1259,13,Bachelor,Life Sciences,Marketing,,,6/17/17,Female,2,Single,2,8,12,23,38300,0,No travel,40,1986
1260,10,Master,Marketing,Marketing,9/27/19,Went to another company,7/26/19,Male,2,Divorced,1,3,2,6,33100,2,Monthly,40,1991
1261,6,Master,Marketing,Accounting,,,2/24/16,Male,3,Married,3,28,7,19,137000,1,Monthly,40,1966
1262,9,Master,Other,Marketing,,,6/14/18,Female,2,Married,1,4,1,2,34000,2,Less than monthly,40,1991
1263,6,Below College,,Marketing,,,6/27/18,Female,2,Single,3,11,1,1,41900,2,No travel,40,1987
1264,13,Bachelor,Finance,Accounting,,,9/27/18,Male,2,Married,3,15,1,3,84800,3,Monthly,40,1983
1265,11,Bachelor,Computer Science,Other,10/4/19,Went to another company,7/7/19,Male,1,Married,1,7,2,4,47400,2,Monthly,40,1989
1266,9,Bachelor,Technical Degree,Accounting,9/18/19,Fired,3/15/19,Male,3,Single,1,6,3,8,71500,2,Less than monthly,40,1991
1267,5,Bachelor,Computer Science,Other,,,8/14/19,Female,1,Single,1,9,3,10,50200,1,Less than monthly,40,1987
1268,12,Bachelor,Business,Information Technology,1/18/19,Went to another company,6/28/16,Male,3,Married,2,21,1,6,99000,3,Weekly,40,1976
1269,10,Bachelor,Other,Human Resources,,,6/26/19,Male,2,Single,2,11,1,1,53600,2,None,40,1985
1270,13,Master,Computer Science,Human Resources,,,3/23/16,Male,1,Married,1,5,2,7,40800,4,Weekly,40,1990
1271,10,Bachelor,Other,Accounting,,,5/10/07,Male,2,Married,2,34,1,7,148800,1,Monthly,40,1962
1272,14,Bachelor,Technical Degree,Accounting,,,2/22/13,Male,1,,3,24,3,8,100600,1,No travel,40,1971
1273,9,Bachelor,Business,Other,,,4/10/10,Male,1,Married,2,28,1,1,88100,1,Monthly,40,1968
1274,13,Master,Marketing,Accounting,,,1/26/15,Male,4,Single,2,11,5,10,91200,2,Weekly,40,1985
1275,11,Bachelor,Life Sciences,Accounting,,,7/2/13,Female,1,Married,1,13,3,10,72700,2,No travel,40,1980
1276,7,Bachelor,Life Sciences,Other,,,1/31/16,Female,2,Married,3,28,1,2,96900,1,No travel,40,1966
1277,11,Master,Computer Science,Information Technology,,,5/24/16,Female,3,Married,2,18,3,6,90600,2,Weekly,40,1980
1278,7,Bachelor,Other,Information Technology,,,5/15/17,Female,2,Married,1,9,1,6,63200,2,weekly,40,1987
1279,12,Master,Other,Accounting,,,8/13/12,Male,3,Single,3,32,1,6,154200,1,None,40,1963
1280,16,Bachelor,Business,Marketing,,,6/29/13,Male,3,Single,1,20,1,4,60100,2,None,40,1975
1281,12,Bachelor,Technical Degree,Other,,,1/29/10,Male,2,Married,0,10,3,8,56900,1,Monthly,40,1986
1282,6,Bachelor,Business,Other,9/20/19,Went to another company,8/23/14,Male,1,Single,2,14,6,18,58200,1,Weekly,40,1980
1283,15,Bachelor,Technical Degree,Other,,,9/15/13,Female,1,Married,2,23,3,8,76000,3,Monthly,40,1975
1284,7,Master,Marketing,Other,8/1/19,Went to another company,6/9/16,Male,4,Married,4,18,1,5,87200,1,None,40,1979
1285,10,Master,Finance,Other,,,10/3/18,Male,1,Married,0,2,8,14,40800,2,Less than monthly,40,1994
1286,12,Bachelor,Business,Other,3/27/19,Went to another company,9/21/11,Male,1,Married,1,14,1,5,58200,2,No travel,40,1982
1287,6,Master,Other,Other,,,4/28/16,Male,3,,4,21,6,10,86700,2,None,40,1972
1288,3,Bachelor,Finance,Marketing,,,6/4/15,Female,2,Married,0,5,6,13,35100,0,None,40,1988
1289,10,Master,Marketing,Sales,,,4/30/15,Male,1,Married,2,12,7,10,31400,2,No travel,40,1983
1290,4,Master,Other,Accounting,12/9/19,Went to another company,7/9/19,Male,4,Married,5,17,36,52,108900,2,Weekly,40,1977
1291,13,Master,Other,Accounting,,,1/16/17,Female,4,Divorced,3,21,2,6,122600,1,Weekly,40,1972
1292,6,Associate,Other,Marketing,3/13/19,Retired,8/25/95,Female,2,Divorced,,25,9,28,63300,1,Monthly,40,1973
1293,8,Bachelor,Finance,Other,,,5/15/17,Male,3,Single,6,33,4,18,123600,1,Less than monthly,40,1961
1294,7,Master,Marketing,Marketing,5/10/19,Retired,11/20/11,Female,2,Married,2,32,2,8,77900,1,weekly,40,1962
1295,7,Bachelor,Other,Marketing,,,7/31/11,Female,3,Married,1,14,1,3,50300,3,Weekly,40,1979
1296,6,Master,Marketing,Accounting,,,10/4/14,Male,4,Married,2,21,4,11,122600,2,Less than monthly,40,1972
1297,3,Bachelor,Other,Other,,,8/26/17,Male,2,Single,2,8,1,4,53600,2,Weekly,40,1989
1298,7,Bachelor,Other,Other,,,8/10/16,Male,1,Married,1,12,1,6,54900,2,Weekly,40,1981
1299,9,Master,Finance,Marketing,11/21/19,Retired,11/1/16,Female,2,Divorced,,2,12,14,32100,1,Weekly,40,1994
1300,9,Bachelor,Marketing,Other,,,8/30/19,Female,1,Single,1,1,3,7,39700,0,Monthly,40,1994
1301,11,Bachelor,Computer Science,Information Technology,,,12/7/12,Female,1,Single,2,32,1,2,113300,1,Less than monthly,40,1966
1302,10,Master,Business,Information Technology,,,8/19/15,Male,2,Single,2,11,2,7,67000,1,monthly,40,1983
1303,13,Bachelor,Life Sciences,Information Technology,,,11/14/09,Male,3,Married,3,37,1,7,158900,1,Weekly,40,1960
1304,9,Master,Other,Human Resources,,,9/24/14,Male,3,Single,2,12,12,16,60700,1,None,40,1985
1305,11,Master,Technical Degree,Other,,,5/21/19,Male,1,Single,2,10,10,37,51700,2,None,40,1988
1306,3,Bachelor,Business,Other,,,6/10/19,Male,1,Married,2,10,1,4,51700,1,None,40,1986
1307,8,Master,Business,Human Resources,,,2/3/16,Female,2,Single,1,9,2,9,50500,1,Monthly,40,1985
1308,12,Bachelor,Business,Other,8/1/19,Went to another company,7/9/19,Female,1,Divorced,9,32,4,14,99100,1,Less than monthly,40,1961
1309,13,Bachelor,Life Sciences,Marketing,,,8/14/16,Male,1,Married,1,4,5,9,31000,0,Monthly,40,1991
1310,4,Master,Marketing,Human Resources,10/18/19,Retired,10/5/14,Male,3,Married,2,28,1,1,97400,1,No travel,40,1966
1311,14,Bachelor,Other,Marketing,10/16/19,Went to another company,2/13/16,Female,2,Married,2,15,1,1,47100,1,No travel,40,1980
1312,8,Master,Finance,Marketing,,,9/24/10,Female,4,Married,3,38,10,17,112500,1,No travel,40,1955
1313,3,Master,Other,Marketing,,,10/24/16,Male,4,Married,5,27,2,8,81300,1,Monthly,40,1971
1314,9,Bachelor,Other,Information Technology,,,3/24/19,Female,2,Single,4,13,1,3,71100,2,Weekly,40,1981
1315,11,Bachelor,Marketing,Accounting,9/17/19,Fired,7/11/19,Female,4,Married,6,25,6,9,137900,2,Less than monthly,40,1972
1316,16,Bachelor,Business,Other,,,8/19/17,Female,2,Single,0,3,2,4,46300,1,Monthly,40,1995
1317,10,Master,Technical Degree,Other,,,1/22/14,Female,2,Married,0,6,1,3,50600,0,Weekly,40,1990
1318,9,Bachelor,Finance,Marketing,12/17/19,Went to another company,10/1/18,Male,1,Single,1,8,1,2,34800,4,Less than monthly,40,1986
1319,3,Master,Marketing,Other,,,8/18/15,Male,4,Married,3,22,1,3,98200,1,Less than monthly,40,1972
1320,9,Associate,Business,Marketing,,,10/29/11,Female,4,Single,3,31,1,5,91500,0,None,40,1965
1321,14,Master,Marketing,Information Technology,,,11/15/15,Male,4,Married,5,26,11,13,126300,1,Less than monthly,40,1969
1322,15,Master,Finance,Marketing,,,12/13/15,Male,3,Married,4,17,8,19,55000,1,No travel,40,1979
1323,11,Bachelor,Life Sciences,Marketing,8/16/19,Went to another company,10/25/13,Male,2,Married,2,20,6,12,54600,2,Monthly,40,1978
1324,3,Bachelor,Marketing,Other,,,8/27/13,Male,3,Married,3,36,1,5,135000,1,None,40,1959
1325,5,Master,Finance,Marketing,11/15/19,Went to another company,10/20/16,Female,3,Single,3,24,17,20,67600,3,Weekly,40,1971
1326,5,Master,Finance,Sales,8/16/19,Went to another company,2/11/17,Male,2,Married,3,24,2,6,49200,1,None,40,1972
1327,15,Associate,Other,Accounting,10/28/19,Went to another company,1/31/08,Male,4,Divorced,1,23,12,15,130000,1,No travel,40,1971
1328,1,Master,Business,Marketing,,,7/11/14,Female,1,Married,2,18,6,15,46800,1,Weekly,40,1980
1329,6,Master,Business,Other,6/28/19,Fired,1/17/19,Male,1,Married,3,14,7,17,58200,0,None,40,1980
1330,14,Master,Finance,Marketing,5/15/19,Retired,2/7/09,Female,4,Divorced,,9,1,4,47800,1,Weekly,40,1986
1331,9,Bachelor,Other,Other,,,7/4/15,Female,3,Married,3,21,9,19,86700,0,No travel,40,1972
1332,1,Master,Finance,Other,,,5/14/10,Male,3,Single,0,10,25,27,62600,1,None,40,1984
1333,7,Bachelor,Business,Other,6/6/19,Went to another company,6/29/13,Male,2,Single,1,13,3,11,62200,2,Weekly,40,1985
1334,8,Associate,Marketing,Marketing,,,7/12/16,Male,2,Married,1,13,4,6,44400,2,No travel,40,1983
1335,2,Master,Marketing,Marketing,,,12/24/16,Female,2,Single,2,8,2,9,38300,2,Monthly,40,1989
1336,8,Bachelor,Marketing,Sales,12/6/19,Fired,6/24/19,Male,1,Divorced,1,2,5,13,23300,1,None,40,1995
1337,6,Master,Life Sciences,Other,,,4/10/15,Male,2,Single,1,10,5,6,56900,2,Less than Monthly,40,1983
1338,14,Master,Finance,Sales,11/12/19,Retired,5/3/05,Female,2,Single,,15,1,2,37700,1,Monthly,40,1978
1339,13,Bachelor,Computer Science,Accounting,,,9/27/16,Female,1,Single,1,4,5,18,55700,1,Monthly,40,1991
1340,11,Master,Other,Accounting,,,9/20/15,Male,3,Married,2,15,3,11,93300,1,No travel,40,1981
1341,14,Bachelor,Marketing,Other,,,9/2/18,Male,2,Single,1,4,8,26,47700,0,Weekly,40,1991
1342,8,Bachelor,Other,Other,,,5/23/19,Female,1,Married,4,12,4,11,54900,2,Monthly,40,1981
1343,17,Bachelor,Other,Marketing,,,4/9/16,Male,1,Single,2,20,39,49,49700,1,Less than Monthly,40,1975
1344,8,Master,Other,Information Technology,,,4/17/17,Male,4,Married,0,3,1,5,64000,1,Monthly,40,1990
1345,10,Bachelor,Computer Science,Information Technology,2/8/19,Fired,6/18/11,Female,1,Married,1,14,10,11,66600,1,Monthly,40,1982
1346,11,Bachelor,Marketing,Other,,,1/16/18,Male,1,Married,1,8,2,9,48800,1,None,40,1985
1347,7,Master,Other,Other,,,3/18/17,Male,2,Married,3,15,4,10,66000,1,Monthly,40,1981
1348,11,Bachelor,Marketing,Information Technology,9/9/19,Retired,4/17/14,Male,3,Married,2,23,3,5,105100,5,None,40,1972
1349,12,Master,Other,Other,,,5/1/15,Female,1,Married,1,8,7,21,48800,4,None,40,1990
1350,13,Master,Other,Information Technology,,,6/4/13,Female,2,Married,0,7,1,3,59500,0,None,40,1988
1351,14,Master,Finance,Information Technology,11/5/19,Went to another company,5/13/17,Male,3,Married,2,20,3,5,96200,1,No travel,40,1973
1352,3,Master,Computer Science,Information Technology,,,12/18/17,Male,4,Single,2,20,1,3,105800,1,None,40,1978
1353,7,Master,Computer Science,Marketing,10/16/19,Retired,3/24/19,Male,2,Single,,1,8,10,31200,3,No travel,40,1994
1354,13,Master,Marketing,Accounting,,,4/17/16,Female,2,Married,2,8,1,5,69000,1,Less than Monthly,40,1988
1355,11,Bachelor,Other,Accounting,,,4/25/15,Female,2,Single,3,15,6,12,84800,0,None,40,1982
1356,4,Master,Marketing,Sales,4/19/19,Went to another company,3/7/15,Female,2,Married,3,23,5,9,47800,1,None,40,1973
1357,15,Master,Marketing,Marketing,4/29/19,Went to another company,4/20/19,Male,2,Single,1,3,1,3,33100,0,Weekly,40,1995
1358,10,Bachelor,Marketing,Accounting,6/25/19,Went to another company,7/26/12,Male,2,Married,0,8,1,4,69000,1,Monthly,40,1989
1359,9,Bachelor,Other,Sales,,,11/21/14,Male,1,Married,0,6,3,8,26300,3,No travel,40,1990
1360,17,Bachelor,Life Sciences,Human Resources,7/22/19,Went to another company,6/14/19,Male,1,Single,5,19,2,6,61700,2,Weekly,40,1977
1361,9,Bachelor,Computer Science,Other,,,6/5/15,Female,1,Married,7,26,2,4,83000,1,Monthly,40,1972
1362,5,Master,Other,Other,,,2/13/08,Male,3,Single,1,27,3,11,103500,2,None,40,1969
1363,5,Bachelor,Other,Information Technology,8/30/19,Went to another company,1/10/19,Male,1,Single,1,3,1,2,48100,1,monthly,40,1993
1364,12,Master,Marketing,Accounting,,,5/1/16,Male,2,Married,5,21,2,9,101300,1,Monthly,40,1973
1365,7,Master,Business,Human Resources,,,4/11/14,Male,1,,2,18,1,4,59900,2,Weekly,40,1980
1366,11,Bachelor,Other,Sales,,,12/6/14,Female,5,Single,1,17,1,2,53200,1,Monthly,40,1980
1367,5,Master,Computer Science,Other,10/17/19,Went to another company,9/26/10,Female,5,Divorced,3,37,2,7,168300,1,None,40,1958
1368,9,Master,Other,Sales,10/9/19,Went to another company,8/2/19,Male,1,Married,1,4,2,5,24800,2,Weekly,40,1994
1369,8,Bachelor,Computer Science,Marketing,,,9/26/13,Female,1,Married,2,15,10,22,42800,1,Weekly,40,1983
1370,13,Doctor,Finance,Other,,,12/28/14,Female,3,Single,1,8,1,4,59000,1,Monthly,40,1986
1371,11,Bachelor,Business,Marketing,11/22/19,Retired,5/16/18,Female,3,Divorced,,4,3,8,37500,1,Weekly,40,1990
1372,12,Bachelor,Computer Science,Sales,,,2/4/19,Female,2,Single,1,6,1,3,28900,1,Monthly,40,1992
1373,13,Bachelor,Business,Sales,,,3/16/15,Female,1,Single,2,21,3,15,40900,1,No travel,40,1973
1374,15,Bachelor,Finance,Other,12/30/19,Fired,8/14/19,Female,2,Married,1,2,23,38,44900,1,Weekly,40,1994
1375,12,Bachelor,Other,Marketing,4/26/19,Went to another company,10/24/18,Female,1,Married,0,2,5,8,29200,2,None,40,1991
1376,13,Bachelor,Finance,Other,8/23/19,Retired,3/25/96,Female,2,Single,,26,2,6,91300,2,Less than monthly,40,1971
1377,8,Bachelor,Finance,Sales,,,4/11/15,Male,1,Single,0,5,5,17,25500,1,None,40,1990
1378,11,Master,Business,Other,,,8/12/13,Male,5,Married,5,49,5,12,239900,0,Weekly,40,1949
1379,3,Bachelor,Other,Other,,,8/11/17,Male,1,Married,1,13,1,2,56500,3,No travel,40,1982
1380,3,Bachelor,Marketing,Marketing,,,6/25/17,Female,2,Married,1,2,2,7,32100,1,Weekly,40,1993
1381,16,Master,Other,Sales,4/9/19,Went to another company,9/20/14,Male,2,Single,2,26,2,6,52200,0,Monthly,40,1971
1382,12,Master,Other,Marketing,,,8/3/14,Female,1,Single,1,9,2,7,35900,1,Less than monthly,40,1989
1383,7,Bachelor,Other,Information Technology,,,1/9/11,Female,4,Single,2,29,6,25,138000,2,weekly,40,1966
1384,1,Master,Life Sciences,Other,,,1/10/19,Female,2,Married,0,1,5,13,43600,1,Less than monthly,40,1993
1385,5,Master,Other,Information Technology,,,10/10/17,Male,2,Single,1,5,2,5,56100,1,Less than Monthly,40,1988
1386,3,Master,Business,Accounting,,,7/15/18,Male,2,Single,3,20,3,9,98300,0,None,40,1978
1387,13,Bachelor,Other,Marketing,,,6/2/13,Female,1,Divorced,0,7,1,6,33800,1,None,40,1990
1388,9,Master,Business,Sales,,,8/15/17,Female,2,Married,1,8,1,3,30700,1,Weekly,40,1988
1389,10,Bachelor,Other,Other,,,8/16/15,Female,3,Married,2,17,7,11,77000,2,Weekly,40,1979
1390,16,Bachelor,Life Sciences,Other,4/18/19,Went to another company,7/5/14,Female,2,Married,3,19,2,6,74300,5,Monthly,40,1975
1391,5,Bachelor,Other,Other,,,6/19/19,Female,1,Divorced,1,2,7,10,40800,1,Monthly,40,1991
1392,10,Bachelor,Technical Degree,Sales,,,1/15/13,Male,3,Single,0,7,11,12,32700,1,Weekly,40,1991
1393,14,Bachelor,Other,Marketing,,,6/28/15,Female,1,Single,6,24,2,7,55900,2,No travel,40,1971
1394,11,Bachelor,Other,Accounting,,,2/21/19,Male,1,,1,4,4,5,55700,1,Less than monthly,40,1990
1395,9,Bachelor,Marketing,Human Resources,,,6/27/14,Female,1,Married,1,11,5,11,48700,3,No travel,40,1987
1396,12,Bachelor,Marketing,Accounting,,,7/31/14,Female,2,Single,2,18,3,14,92700,0,None,40,1975
1397,15,Master,Computer Science,Information Technology,9/20/19,Went to another company,3/19/15,Male,3,Single,3,22,1,3,102000,2,No travel,40,1971
1398,14,Master,Finance,Other,,,3/10/17,Female,4,Single,4,27,4,16,113800,0,Monthly,40,1966
1399,11,Bachelor,Marketing,Sales,,,2/8/16,Female,2,Married,2,13,2,3,35500,3,Monthly,40,1983
1400,8,Master,Business,Marketing,,,12/18/13,Male,3,Married,2,16,1,5,53400,1,No travel,40,1978
1401,6,Associate,Other,Other,6/12/19,Went to another company,5/28/19,Female,1,Single,3,12,3,8,54900,0,Weekly,40,1984
1402,7,Master,Finance,Other,2/11/19,Went to another company,5/5/17,Male,2,Married,1,6,1,3,50600,2,None,40,1990
1403,2,Bachelor,Computer Science,Accounting,,,9/7/19,Female,1,Single,0,1,2,4,51000,2,None,40,1994
1404,18,Bachelor,Finance,Marketing,2/28/19,Went to another company,2/24/19,Female,1,Single,0,1,1,2,28300,2,Weekly,40,1993
1405,11,Bachelor,Computer Science,Other,8/1/19,Went to another company,8/17/15,Male,3,Single,2,13,3,7,68400,2,None,40,1982
1406,17,Master,Technical Degree,Other,8/2/19,Retired,9/3/09,Male,5,Married,3,38,11,19,173300,1,Monthly,40,1958
1407,5,Bachelor,Business,Human Resources,,,6/5/13,Male,1,,0,7,1,3,43300,2,No travel,40,1987
1408,10,Bachelor,Marketing,Other,,,5/17/17,Male,2,Married,3,18,1,2,72100,2,No travel,40,1979
1409,11,Master,Finance,Accounting,8/16/19,Went to another company,12/27/15,Female,5,Married,6,43,1,4,258300,1,Weekly,40,1951
1410,13,Bachelor,Finance,Accounting,5/24/19,Went to another company,3/2/18,Male,2,Divorced,1,8,5,21,69000,1,monthly,40,1985
1411,10,Bachelor,Business,Other,,,6/21/19,Female,2,Single,1,2,17,21,44900,2,Weekly,40,1993
1412,5,Bachelor,Other,Sales,,,12/16/16,Male,2,Single,2,8,1,4,30700,3,None,40,1987
1413,13,Master,Marketing,Marketing,,,11/23/13,Female,2,Married,2,18,8,13,51500,1,Monthly,40,1980
1414,10,Master,Technical Degree,Marketing,,,5/20/18,Female,2,Married,1,1,2,6,31200,1,Monthly,40,1993
1415,11,Master,Finance,Accounting,,,8/8/19,Male,1,Single,1,1,6,11,51000,2,Monthly,40,1994
1416,2,Master,Marketing,Human Resources,,,5/22/15,Male,3,Married,3,13,2,6,62500,3,No travel,40,1982
1417,20,Bachelor,Finance,Other,,,2/27/15,Female,2,Single,1,8,1,2,53600,1,No travel,40,1985
1418,8,Bachelor,Other,Marketing,,,2/19/19,Female,2,Married,1,1,14,28,31200,1,None,40,1994
1419,12,Bachelor,Business,Marketing,9/9/19,Went to another company,5/20/19,Male,3,Single,0,1,3,7,34300,1,Monthly,40,1995
1420,2,Master,Business,Human Resources,7/23/19,Went to another company,6/25/09,Male,4,Married,2,32,7,15,120600,1,No travel,40,1962
1421,11,Master,Business,Sales,,,7/3/13,Female,2,Married,5,30,6,16,58700,2,No travel,40,1964
1422,7,Bachelor,Life Sciences,Other,7/1/19,Went to another company,5/26/16,Male,2,Divorced,0,4,2,7,47700,3,Weekly,40,1991
1423,9,Master,Business,Marketing,,,3/23/14,Male,4,Married,3,38,3,12,112500,8,No travel,40,1956
1424,9,Bachelor,Computer Science,Other,7/4/19,Fired,2/12/15,Male,2,Married,7,31,4,12,105900,1,Less than monthly,40,1966
1425,20,Bachelor,Finance,Human Resources,,,4/12/14,Male,1,Married,1,12,3,12,50200,0,No travel,40,1985
1426,5,Associate,Life Sciences,Information Technology,11/1/19,Retired,5/12/17,Male,1,Married,,2,7,11,46700,1,No travel,40,1992
1427,7,Master,Finance,Marketing,,,11/27/12,Male,2,Single,0,8,4,5,38300,1,Monthly,40,1986
1428,10,Master,Finance,Other,,,10/8/18,Female,4,Married,4,25,2,5,107300,2,None,40,1972
1429,6,Bachelor,Life Sciences,Marketing,8/30/19,Retired,7/10/14,Female,1,Married,2,20,1,2,49700,1,No travel,40,1973
1430,1,Bachelor,Finance,Accounting,12/27/19,Went to another company,7/13/13,Male,2,Divorced,2,27,2,11,120900,3,Less than monthly,40,1971
1431,4,Bachelor,Other,Information Technology,,,5/24/17,Male,2,Single,1,12,3,12,69000,2,None,40,1981
1432,12,Bachelor,Finance,Other,,,6/11/19,Female,1,Married,0,1,1,2,39700,1,Monthly,40,1992
1433,11,Bachelor,Business,Sales,,,8/7/18,Female,3,Single,4,24,1,1,54100,6,No travel,40,1973
1434,6,Bachelor,Other,Other,,,9/6/19,Male,1,Single,1,1,1,5,39700,1,Monthly,40,1995
1435,11,Bachelor,Finance,Sales,,,2/25/17,Male,1,Married,3,27,1,2,48900,0,Weekly,40,1968
