EmployeeId,QuestionNum,QuestionText,Response
E1117,Q4,How would you rate you work/life balance?,Poor
e1118,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1118,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1118,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1118,Q4,How would you rate you work/life balance?,Fair
e1119,Q1,How satisfied are you with your job?,Very Satisfied
e1119,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1119,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1119,Q4,How would you rate you work/life balance?,Good
e1120,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1120,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1120,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1120,Q4,How would you rate you work/life balance?,Good
e1121,Q1,How satisfied are you with your job?,Very Satisfied
e1121,Q2,How satisfied are you with the company?,Very Satisfied
e1121,Q3,How satisfied are you with your manager?,Very Satisfied
e1121,Q4,How would you rate you work/life balance?,Excellent
e1122,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1122,Q2,How satisfied are you with the company?,Very Satisfied
e1122,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1122,Q4,How would you rate you work/life balance?,Excellent
E1123,Q1,How satisfied are you with your job?,Very Satisfied
E1123,Q2,How satisfied are you with the company?,Very Satisfied
E1123,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1123,Q4,How would you rate you work/life balance?,Good
e1124,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1124,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1124,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1124,Q4,How would you rate you work/life balance?,Poor
1125,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1125,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1125,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1125,Q4,How would you rate you work/life balance?,Good
1126,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1126,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
1126,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1126,Q4,How would you rate you work/life balance?,Good
1127,Q1,How satisfied are you with your job?,Very Satisfied
1127,Q2,How satisfied are you with the company?,Very Satisfied
1127,Q3,How satisfied are you with your manager?,Very Satisfied
1127,Q4,How would you rate you work/life balance?,Good
E1128,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1128,Q2,How satisfied are you with the company?,Very Satisfied
E1128,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1128,Q4,How would you rate you work/life balance?,Good
E1129,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1129,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1129,Q3,How satisfied are you with your manager?,Very Satisfied
E1129,Q4,How would you rate you work/life balance?,Excellent
e1130,Q1,How satisfied are you with your job?,Very Satisfied
e1130,Q2,How satisfied are you with the company?,Very Satisfied
e1130,Q3,How satisfied are you with your manager?,Very Satisfied
e1130,Q4,How would you rate you work/life balance?,Excellent
e1131,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e1131,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1131,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1131,Q4,How would you rate you work/life balance?,Good
E1132,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E1132,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E1132,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
E1132,Q4,How would you rate you work/life balance?,Very Poor
1133,Q1,How satisfied are you with your job?,Very Satisfied
1133,Q2,How satisfied are you with the company?,Very Satisfied
1133,Q3,How satisfied are you with your manager?,Very Satisfied
1133,Q4,How would you rate you work/life balance?,Excellent
E1134,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E1134,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E1134,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1134,Q4,How would you rate you work/life balance?,Excellent
E1135,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E1135,Q2,How satisfied are you with the company?,Very Unsatisfied
E1135,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
E1135,Q4,How would you rate you work/life balance?,Fair
1136,Q1,How satisfied are you with your job?,Somewhat Satisfied
1136,Q2,How satisfied are you with the company?,Somewhat Satisfied
1136,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1136,Q4,How would you rate you work/life balance?,Good
E1137,Q1,How satisfied are you with your job?,Very Unsatisfied
E1137,Q2,How satisfied are you with the company?,Very Unsatisfied
E1137,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
E1137,Q4,How would you rate you work/life balance?,Very Poor
1138,Q1,How satisfied are you with your job?,Very Satisfied
1138,Q2,How satisfied are you with the company?,Very Satisfied
1138,Q3,How satisfied are you with your manager?,Very Satisfied
1138,Q4,How would you rate you work/life balance?,Excellent
e1139,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1139,Q2,How satisfied are you with the company?,Very Satisfied
e1139,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1139,Q4,How would you rate you work/life balance?,Excellent
E1140,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1140,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E1140,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E1140,Q4,How would you rate you work/life balance?,Poor
e1141,Q1,How satisfied are you with your job?,Very Unsatisfied
e1141,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e1141,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e1141,Q4,How would you rate you work/life balance?,Fair
E1142,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E1142,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
E1142,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E1142,Q4,How would you rate you work/life balance?,Fair
E1143,Q1,How satisfied are you with your job?,Very Satisfied
E1143,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1143,Q3,How satisfied are you with your manager?,Very Satisfied
E1143,Q4,How would you rate you work/life balance?,Excellent
1144,Q1,How satisfied are you with your job?,Somewhat Satisfied
1144,Q2,How satisfied are you with the company?,Somewhat Satisfied
1144,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1144,Q4,How would you rate you work/life balance?,Excellent
E1145,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E1145,Q2,How satisfied are you with the company?,Very Satisfied
E1145,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1145,Q4,How would you rate you work/life balance?,Excellent
e1146,Q1,How satisfied are you with your job?,Very Satisfied
e1146,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e1146,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1146,Q4,How would you rate you work/life balance?,Good
1147,Q1,How satisfied are you with your job?,Very Satisfied
1147,Q2,How satisfied are you with the company?,Very Satisfied
1147,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1147,Q4,How would you rate you work/life balance?,Good
1148,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1148,Q2,How satisfied are you with the company?,Very Satisfied
1148,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1148,Q4,How would you rate you work/life balance?,Excellent
e1149,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1149,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1149,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1149,Q4,How would you rate you work/life balance?,Excellent
E1150,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E1150,Q2,How satisfied are you with the company?,Very Satisfied
E1150,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1150,Q4,How would you rate you work/life balance?,Fair
e1151,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e1151,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1151,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1151,Q4,How would you rate you work/life balance?,Poor
1152,Q1,How satisfied are you with your job?,Somewhat Satisfied
1152,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1152,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1152,Q4,How would you rate you work/life balance?,Good
E1153,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1153,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1153,Q3,How satisfied are you with your manager?,Very Satisfied
E1153,Q4,How would you rate you work/life balance?,Excellent
e1154,Q1,How satisfied are you with your job?,Very Satisfied
e1154,Q2,How satisfied are you with the company?,Very Satisfied
e1154,Q3,How satisfied are you with your manager?,Very Satisfied
e1154,Q4,How would you rate you work/life balance?,Excellent
E1155,Q1,How satisfied are you with your job?,Very Satisfied
E1155,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E1155,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1155,Q4,How would you rate you work/life balance?,Excellent
e1156,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1156,Q2,How satisfied are you with the company?,Very Satisfied
e1156,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1156,Q4,How would you rate you work/life balance?,Excellent
e1157,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1157,Q2,How satisfied are you with the company?,Very Satisfied
e1157,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1157,Q4,How would you rate you work/life balance?,Fair
1158,Q1,How satisfied are you with your job?,Somewhat Satisfied
1158,Q2,How satisfied are you with the company?,Very Satisfied
1158,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1158,Q4,How would you rate you work/life balance?,Fair
e1159,Q1,How satisfied are you with your job?,Very Satisfied
e1159,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1159,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1159,Q4,How would you rate you work/life balance?,Fair
1160,Q1,How satisfied are you with your job?,Somewhat Satisfied
1160,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
1160,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1160,Q4,How would you rate you work/life balance?,Good
E1161,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1161,Q2,How satisfied are you with the company?,Very Satisfied
E1161,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1161,Q4,How would you rate you work/life balance?,Fair
E1162,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E1162,Q2,How satisfied are you with the company?,Very Satisfied
E1162,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1162,Q4,How would you rate you work/life balance?,Fair
e1163,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1163,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1163,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1163,Q4,How would you rate you work/life balance?,Good
e1164,Q1,How satisfied are you with your job?,Very Satisfied
e1164,Q2,How satisfied are you with the company?,Very Satisfied
e1164,Q3,How satisfied are you with your manager?,Very Satisfied
e1164,Q4,How would you rate you work/life balance?,Good
1165,Q1,How satisfied are you with your job?,Very Satisfied
1165,Q2,How satisfied are you with the company?,Very Satisfied
1165,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1165,Q4,How would you rate you work/life balance?,Excellent
E1166,Q1,How satisfied are you with your job?,Very Satisfied
E1166,Q2,How satisfied are you with the company?,Very Satisfied
E1166,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1166,Q4,How would you rate you work/life balance?,Good
e1167,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1167,Q2,How satisfied are you with the company?,Very Satisfied
e1167,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1167,Q4,How would you rate you work/life balance?,Good
1168,Q1,How satisfied are you with your job?,Somewhat Satisfied
1168,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1168,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1168,Q4,How would you rate you work/life balance?,Fair
1169,Q1,How satisfied are you with your job?,Somewhat Satisfied
1169,Q2,How satisfied are you with the company?,Very Satisfied
1169,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1169,Q4,How would you rate you work/life balance?,Excellent
e1170,Q1,How satisfied are you with your job?,Very Satisfied
e1170,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1170,Q3,How satisfied are you with your manager?,Very Satisfied
e1170,Q4,How would you rate you work/life balance?,Good
1171,Q1,How satisfied are you with your job?,Very Satisfied
1171,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
